,株数,信用取引株数,金額,信用取引金額,year,area
24,434110230,,64787714550,,1966,京都
25,,,,,1966,奈良
26,,,,,1966,和歌山
27,,,,,1966,兵庫
28,371523631,,52288639818,,1966,神戸
29,,,,,1966,滋賀
30,381231280,,52772509180,,1966,広島
31,,,,,1966,鳥取
32,,,,,1966,島根
33,,,,,1966,岡山
34,,,,,1966,山口
35,,,,,1966,富山
36,,,,,1966,石川
37,,,,,1966,福井
38,,,,,1966,福岡
39,170189022,,22313962216,,1966,九州
40,,,,,1966,佐賀
41,,,,,1966,長崎
42,,,,,1966,大分
43,,,,,1966,熊本
44,,,,,1966,宮崎
45,,,,,1966,鹿児島
46,,,,,1966,香川
47,,,,,1966,徳島
48,,,,,1966,高知
49,,,,,1966,愛媛
50,60083185774,0,8629227390164,0,1966,合計
0,50408200,,6819515250,,1967,北海道
1,,,,,1967,青森
2,,,,,1967,秋田
3,,,,,1967,岩手
4,,,,,1967,山形
5,,,,,1967,宮城
6,,,,,1967,福島
7,35367125674,,5192617150104,,1967,東京
8,123450797,,15642281549,,1967,新潟
9,,,,,1967,神奈川
10,,,,,1967,千葉
11,,,,,1967,茨城
12,,,,,1967,栃木
13,,,,,1967,埼玉
14,,,,,1967,群馬
15,,,,,1967,長野
16,,,,,1967,山梨
17,,,,,1967,沖縄
18,,,,,1967,愛知
19,2344134654,,349762335344,,1967,名古屋
20,,,,,1967,静岡
21,,,,,1967,岐阜
22,,,,,1967,三重
23,12275636052,,1757789048341,,1967,大阪
24,397365951,,80602551006,,1967,京都
25,,,,,1967,奈良
26,,,,,1967,和歌山
27,,,,,1967,兵庫
28,205202357,,27546947035,,1967,神戸
29,,,,,1967,滋賀
30,215546733,,28833101508,,1967,広島
31,,,,,1967,鳥取
32,,,,,1967,島根
33,,,,,1967,岡山
34,,,,,1967,山口
35,,,,,1967,富山
36,,,,,1967,石川
37,,,,,1967,福井
38,,,,,1967,福岡
39,134121400,,16689932900,,1967,九州
40,,,,,1967,佐賀
41,,,,,1967,長崎
42,,,,,1967,大分
43,,,,,1967,熊本
44,,,,,1967,宮崎
45,,,,,1967,鹿児島
46,,,,,1967,香川
47,,,,,1967,徳島
48,,,,,1967,高知
49,,,,,1967,愛媛
50,51112991818,0,7476302863037,0,1967,合計
0,346008510,,66205332600,,1968,北海道
1,36172000,,7044334100,,1968,青森
2,51284100,,10584069100,,1968,秋田
3,10048200,,2020340100,,1968,岩手
4,33788200,,6392125850,,1968,山形
5,130487200,,24439875100,,1968,宮城
6,91108200,,16522477536,,1968,福島
7,55333432984,,9465329690395,,1968,東京
8,336496355,,59442221708,,1968,新潟
9,504201884,,100808376394,,1968,神奈川
10,154128550,,29725626050,,1968,千葉
11,89351550,,17812339700,,1968,茨城
12,81548600,,16325952800,,1968,栃木
13,83504300,,15875880400,,1968,埼玉
14,161334300,,32650853700,,1968,群馬
15,60480100,,11399879700,,1968,長野
16,40620100,,7702476800,,1968,山梨
17,,,,,1968,沖縄
18,1382676067,,283597718127,,1968,愛知
19,2235983624,,398724436874,,1968,名古屋
20,473565114,,93113469438,,1968,静岡
21,149628650,,29621803750,,1968,岐阜
22,185202100,,33008185061,,1968,三重
23,18490385289,,3125475206098,,1968,大阪
24,715402350,,131163766850,,1968,京都
25,105230143,,23683607708,,1968,奈良
26,173565500,,33712625400,,1968,和歌山
27,743763200,,143959940950,,1968,兵庫
28,327435800,,55400582000,,1968,神戸
29,26576900,,5227017600,,1968,滋賀
30,643640459,,119496443604,,1968,広島
31,20236800,,3557048700,,1968,鳥取
32,43739700,,7733452900,,1968,島根
33,205200150,,39598873850,,1968,岡山
34,147664501,,27435441119,,1968,山口
35,142930182,,26617453424,,1968,富山
36,82364409,,15534575603,,1968,石川
37,82305000,,17066070100,,1968,福井
38,505358369,,96554380648,,1968,福岡
39,126220150,,19114344000,,1968,九州
40,35387630,,7393189125,,1968,佐賀
41,79027347,,15099007152,,1968,長崎
42,40085600,,7002864300,,1968,大分
43,82256592,,15167667862,,1968,熊本
44,23642900,,4003585700,,1968,宮崎
45,49736650,,9143059350,,1968,鹿児島
46,119615400,,25108327900,,1968,香川
47,73689370,,16625020320,,1968,徳島
48,65403100,,13453095150,,1968,高知
49,127961400,,24890902330,,1968,愛媛
50,85249875579,0,14757565015026,0,1968,合計
0,1293084442,,360165459408,,1969,北海道
1,174799022,,46478054050,,1969,青森
2,236741332,,60217678169,,1969,秋田
3,44826900,,9874772300,,1969,岩手
4,159666135,,39856234595,,1969,山形
5,578590996,,150301099387,,1969,宮城
6,420848601,,102117986777,,1969,福島
7,35791458605,,9577369468930,,1969,東京
8,958527109,,261096144827,,1969,新潟
9,2545466082,,656325818812,,1969,神奈川
10,729204377,,190436878414,,1969,千葉
11,443019215,,116531927173,,1969,茨城
12,380695048,,99489749344,,1969,栃木
13,411710734,,105446998012,,1969,埼玉
14,737085444,,187131632336,,1969,群馬
15,295473910,,79221152100,,1969,長野
16,209407250,,51894016800,,1969,山梨
17,,,,,1969,沖縄
18,6440795178,,1738259215578,,1969,愛知
19,,,,,1969,名古屋
20,2250915322,,621560805979,,1969,静岡
21,757148178,,195134752789,,1969,岐阜
22,817885123,,182498553168,,1969,三重
23,14392279255,,3938309991668,,1969,大阪
24,2197594168,,613284334885,,1969,京都
25,586284599,,201277583292,,1969,奈良
26,878729571,,229831642586,,1969,和歌山
27,3479654289,,910861543487,,1969,兵庫
28,,,,,1969,神戸
29,117217400,,28504798900,,1969,滋賀
30,1755050598,,457098183029,,1969,広島
31,98367423,,24429777047,,1969,鳥取
32,201799611,,58555270339,,1969,島根
33,973366886,,235053780932,,1969,岡山
34,667422517,,159418812083,,1969,山口
35,691247757,,169761473451,,1969,富山
36,409523622,,99336576699,,1969,石川
37,424378837,,123570980088,,1969,福井
38,2366609895,,592734286187,,1969,福岡
39,,,,,1969,九州
40,153001700,,45756397200,,1969,佐賀
41,350221170,,90962276869,,1969,長崎
42,181580657,,40803283157,,1969,大分
43,354687430,,80941040996,,1969,熊本
44,134758046,,31723000016,,1969,宮崎
45,228696955,,56697466587,,1969,鹿児島
46,537803329,,150308201500,,1969,香川
47,366486608,,117243723375,,1969,徳島
48,294515565,,76768735936,,1969,高知
49,619666558,,161542552494,,1969,愛媛
50,88138293449,0,23526184111751,0,1969,合計
0,1007478182,※記載なし,190751433405,※記載なし,1970,北海道
1,147868299,,25362809511,,1970,青森
2,37308900,,5309808200,,1970,岩手
3,478254150,,90099096650,,1970,宮城
4,179781903,,33123317447,,1970,秋田
5,137014723,,23727493565,,1970,山形
6,336349807,,65011814477,,1970,福島
7,365385576,,75868265199,,1970,茨城
8,319920881,,68565973962,,1970,栃木
9,580594614,,110551992070,,1970,群馬
10,448512560,,88744360850,,1970,埼玉
11,654937719,,131479270849,,1970,千葉
12,30186014951,,6557046141869,,1970,東京
13,2169701794,,425080141239,,1970,神奈川
14,753255068,,151240272082,,1970,新潟
15,173386600,,32579478500,,1970,山梨
16,225871137,,40998957820,,1970,長野
17,,,,,1970,沖縄
18,559343064,,104879245730,,1970,岐阜
19,1712444122,,345784876080,,1970,静岡
20,5078195842,,1023824545170,,1970,愛知
21,690180625,,123194758920,,1970,三重
22,576311240,,106860104502,,1970,富山
23,346251323,,61201737656,,1970,石川
24,352263330,,75038329046,,1970,福井
25,118129300,,21365131300,,1970,滋賀
26,1831922949,,377943390738,,1970,京都
27,11699339696,,2434158355474,,1970,大阪
28,2837716297,,540778396809,,1970,兵庫
29,525336585,,122914831078,,1970,奈良
30,716950972,,142047459915,,1970,和歌山
31,80374020,,13518278620,,1970,鳥取
32,159196150,,30369683475,,1970,島根
33,841252785,,159565411631,,1970,岡山
34,1496262795,,280618264734,,1970,広島
35,561754281,,99221323418,,1970,山口
36,292265205,,64923118795,,1970,徳島
37,415791215,,90195986755,,1970,香川
38,491758631,,94650677907,,1970,愛媛
39,231227680,,42287469300,,1970,高知
40,1826465909,,336500257325,,1970,福岡
41,104458600,,23501240850,,1970,佐賀
42,282417697,,53938280954,,1970,長崎
43,296076498,,52710529303,,1970,熊本
44,167706600,,30635321970,,1970,大分
45,108594100,,18188242200,,1970,宮崎
46,171445369,,31251999499,,1970,鹿児島
47,72773069744,0,15017607876849,0,1970,合計
0,1626588,,349331973,,1971,北海道
1,177268,,35481680,,1971,青森
2,78748,,15467207,,1971,岩手
3,675527,,149534800,,1971,宮城
4,253230,,53226426,,1971,秋田
5,315127,,67927848,,1971,山形
6,513728,,110581953,,1971,福島
7,599514,,137412178,,1971,茨城
8,617438,,141963150,,1971,栃木
9,905705,,194049786,,1971,群馬
10,1000099,,215056400,,1971,埼玉
11,1251123,,279196255,,1971,千葉
12,43719286,,10275771498,,1971,東京
13,3631491,,793198574,,1971,神奈川
14,1501655,,336482816,,1971,新潟
15,305811,,71811451,,1971,山梨
16,629307,,131912768,,1971,長野
17,,,,,1971,沖縄
18,902643,,204101165,,1971,岐阜
19,2652129,,615050524,,1971,静岡
20,7572763,,1788164180,,1971,愛知
21,1133053,,234780624,,1971,三重
22,1065361,,237177890,,1971,富山
23,671709,,132758066,,1971,石川
24,628613,,154803282,,1971,福井
25,265313,,65115519,,1971,滋賀
26,2778705,,646194850,,1971,京都
27,18549425,,4546046419,,1971,大阪
28,4556647,,1026309685,,1971,兵庫
29,784436,,205602633,,1971,奈良
30,1224711,,294636528,,1971,和歌山
31,226179,,53631572,,1971,鳥取
32,247714,,57155395,,1971,島根
33,1275275,,279605059,,1971,岡山
34,2251022,,505260046,,1971,広島
35,937339,,197267950,,1971,山口
36,500828,,121081906,,1971,徳島
37,764235,,184744290,,1971,香川
38,847825,,193419230,,1971,愛媛
39,296680,,62456287,,1971,高知
40,2518524,,545277192,,1971,福岡
41,172976,,45848723,,1971,佐賀
42,462551,,107343333,,1971,長崎
43,449429,,93856262,,1971,熊本
44,251168,,52776023,,1971,大分
45,154790,,30793557,,1971,宮崎
46,253135,,56526001,,1971,鹿児島
47,112196823,0,26096190954,0,1971,合計
0,3014859,,602114781,,1972,北海道
1,329369,,62563378,,1972,青森
2,137937,,25192439,,1972,岩手
3,1314717,,281171220,,1972,宮城
4,500442,,97951197,,1972,秋田
5,557442,,110259853,,1972,山形
6,907246,,173268887,,1972,福島
7,1082000,,224319393,,1972,茨城
8,1124545,,230767922,,1972,栃木
9,1703672,,328931333,,1972,群馬
10,1825341,,362404926,,1972,埼玉
11,2487465,,491711519,,1972,千葉
12,81715463,,18604477022,,1972,東京
13,6998308,,1384982734,,1972,神奈川
14,2562308,,489375013,,1972,新潟
15,554928,,109102914,,1972,山梨
16,1156687,,227123253,,1972,長野
17,31066,,7415468,,1972,沖縄
18,1658443,,340553218,,1972,岐阜
19,4672351,,956007784,,1972,静岡
20,12931833,,2652016066,,1972,愛知
21,2153617,,400414668,,1972,三重
22,1942176,,382515078,,1972,富山
23,1292906,,237020950,,1972,石川
24,1193341,,239825931,,1972,福井
25,466514,,94876157,,1972,滋賀
26,5160616,,995680874,,1972,京都
27,35581934,,7764905174,,1972,大阪
28,8815764,,1738067285,,1972,兵庫
29,1443618,,313406446,,1972,奈良
30,2016632,,399947261,,1972,和歌山
31,450597,,91245294,,1972,鳥取
32,454523,,90733202,,1972,島根
33,2598831,,488683494,,1972,岡山
34,4081075,,800457769,,1972,広島
35,1672367,,306550064,,1972,山口
36,849682,,182347905,,1972,徳島
37,1524168,,308711923,,1972,香川
38,1469115,,288227873,,1972,愛媛
39,571074,,109399612,,1972,高知
40,4780696,,895449542,,1972,福岡
41,258507,,56885096,,1972,佐賀
42,796945,,156618838,,1972,長崎
43,826225,,155775266,,1972,熊本
44,525640,,103594780,,1972,大分
45,350695,,67501048,,1972,宮崎
46,471876,,96607754,,1972,鹿児島
47,209015556,0,44527159604,0,1972,合計
0,1825540,,443044208,,1973,北海道
1,211063,,49856532,,1973,青森
2,93107,,21383969,,1973,岩手
3,896383,,223482154,,1973,宮城
4,292794,,70940281,,1973,秋田
5,321731,,76095421,,1973,山形
6,676062,,159346050,,1973,福島
7,791532,,189460341,,1973,茨城
8,812986,,191564109,,1973,栃木
9,1097130,,256743689,,1973,群馬
10,1334650,,307848059,,1973,埼玉
11,1781080,,421426179,,1973,千葉
12,50965175,,13577658767,,1973,東京
13,4776341,,1116468967,,1973,神奈川
14,1681905,,378744886,,1973,新潟
15,401873,,89794167,,1973,山梨
16,771843,,180270327,,1973,長野
17,34811,,8584625,,1973,沖縄
18,1178665,,288718379,,1973,岐阜
19,2965929,,707246737,,1973,静岡
20,8530243,,2049538512,,1973,愛知
21,1538023,,340517462,,1973,三重
22,1249219,,300878523,,1973,富山
23,852147,,192982684,,1973,石川
24,818884,,198288953,,1973,福井
25,352430,,84305388,,1973,滋賀
26,3447605,,844508379,,1973,京都
27,22568908,,6051919134,,1973,大阪
28,5758394,,1400151942,,1973,兵庫
29,982768,,245771604,,1973,奈良
30,1461340,,356171537,,1973,和歌山
31,354875,,85249295,,1973,鳥取
32,284046,,68120423,,1973,島根
33,1721127,,404366227,,1973,岡山
34,2754324,,642258704,,1973,広島
35,1055711,,236206178,,1973,山口
36,622437,,155464236,,1973,徳島
37,1111037,,279102688,,1973,香川
38,1009292,,238853757,,1973,愛媛
39,380805,,90392882,,1973,高知
40,3010901,,681241020,,1973,福岡
41,162226,,42125332,,1973,佐賀
42,526426,,122699131,,1973,長崎
43,491661,,112432424,,1973,熊本
44,349665,,82322235,,1973,大分
45,211897,,49578564,,1973,宮崎
46,332882,,80168306,,1973,鹿児島
47,134849873,0,34194293367,0,1973,合計
0,1429013,,346919657,,1974,北海道
1,191750,,42627958,,1974,青森
2,76035,,17219483,,1974,岩手
3,612723,,142922583,,1974,宮城
4,233503,,56262218,,1974,秋田
5,273749,,62957028,,1974,山形
6,506582,,117806240,,1974,福島
7,683983,,158813208,,1974,茨城
8,709108,,165319111,,1974,栃木
9,974112,,216325527,,1974,群馬
10,1221604,,277628274,,1974,埼玉
11,1719929,,407148668,,1974,千葉
12,40528277,,10268753119,,1974,東京
13,3749685,,879892371,,1974,神奈川
14,1396169,,302566213,,1974,新潟
15,306964,,68760993,,1974,山梨
16,690087,,153910667,,1974,長野
17,40420,,9681132,,1974,沖縄
18,963173,,226681426,,1974,岐阜
19,2425701,,557980703,,1974,静岡
20,7041595,,1637425039,,1974,愛知
21,1228994,,261527079,,1974,三重
22,1009282,,227012081,,1974,富山
23,646635,,144385612,,1974,石川
24,605756,,139411661,,1974,福井
25,259473,,62025789,,1974,滋賀
26,2657685,,631168765,,1974,京都
27,17307379,,4449345600,,1974,大阪
28,4387943,,1042605189,,1974,兵庫
29,796485,,195606594,,1974,奈良
30,1107642,,262897893,,1974,和歌山
31,299509,,66729447,,1974,鳥取
32,247680,,55620903,,1974,島根
33,1350030,,311000677,,1974,岡山
34,2268215,,517960029,,1974,広島
35,874878,,191870744,,1974,山口
36,522477,,123750380,,1974,徳島
37,756020,,188857778,,1974,香川
38,821938,,189598554,,1974,愛媛
39,292462,,66345412,,1974,高知
40,2413511,,539551889,,1974,福岡
41,145697,,35697533,,1974,佐賀
42,400335,,90539789,,1974,長崎
43,380376,,86346925,,1974,熊本
44,285665,,63539168,,1974,大分
45,178890,,41059789,,1974,宮崎
46,268467,,60754484,,1974,鹿児島
47,107287586,0,26162811382,0,1974,合計
0,1279468,※記載なし,357800145,※記載なし,1975,北海道
1,206729,,60840087,,1975,青森
2,74339,,18525173,,1975,岩手
3,632162,,184385979,,1975,宮城
4,239985,,71383699,,1975,秋田
5,249655,,69523134,,1975,山形
6,471464,,122814102,,1975,福島
7,652530,,178022010,,1975,茨城
8,673024,,188888467,,1975,栃木
9,814694,,224006317,,1975,群馬
10,1139889,,302424303,,1975,埼玉
11,1576340,,441291193,,1975,千葉
12,41028405,,12554695974,,1975,東京
13,3553113,,1026873775,,1975,神奈川
14,1294080,,339498876,,1975,新潟
15,333510,,97414624,,1975,山梨
16,618689,,169904013,,1975,長野
17,42389,,14864362,,1975,沖縄
18,797841,,237388597,,1975,岐阜
19,2313452,,645470169,,1975,静岡
20,6429422,,1826686878,,1975,愛知
21,1088836,,277328846,,1975,三重
22,904315,,242948089,,1975,富山
23,604460,,168912957,,1975,石川
24,560317,,160165820,,1975,福井
25,223191,,66886057,,1975,滋賀
26,2524303,,734009472,,1975,京都
27,15845897,,4950645970,,1975,大阪
28,4103270,,1149413834,,1975,兵庫
29,700400,,215993200,,1975,奈良
30,901841,,269007694,,1975,和歌山
31,262209,,70754013,,1975,鳥取
32,202192,,56455857,,1975,島根
33,1236598,,338934681,,1975,岡山
34,2008190,,539541828,,1975,広島
35,686526,,182277097,,1975,山口
36,479470,,139866907,,1975,徳島
37,668739,,211884224,,1975,香川
38,782704,,215877506,,1975,愛媛
39,284767,,82164516,,1975,高知
40,2287773,,636584878,,1975,福岡
41,146530,,42070741,,1975,佐賀
42,385426,,106115238,,1975,長崎
43,358768,,99600762,,1975,熊本
44,254279,,71014074,,1975,大分
45,190236,,56958109,,1975,宮崎
46,276506,,72592116,,1975,鹿児島
47,102388923,0,30290706363,0,1975,合計
0,1600631,,519285421,,1976,北海道
1,236252,,74649441,,1976,青森
2,149648,,53016452,,1976,岩手
3,799515,,258951778,,1976,宮城
4,338545,,115404754,,1976,秋田
5,308773,,93171079,,1976,山形
6,652110,,193130947,,1976,福島
7,803366,,261044753,,1976,茨城
8,826762,,278478082,,1976,栃木
9,996412,,313232282,,1976,群馬
10,1480359,,441870225,,1976,埼玉
11,2049276,,656135603,,1976,千葉
12,55000194,,19266802745,,1976,東京
13,4608785,,1558787914,,1976,神奈川
14,1573054,,471141646,,1976,新潟
15,445940,,151581856,,1976,山梨
16,789249,,241153368,,1976,長野
17,42046,,15128691,,1976,沖縄
18,1141624,,378380136,,1976,岐阜
19,2996121,,951042385,,1976,静岡
20,8089335,,2664383454,,1976,愛知
21,1372229,,383470035,,1976,三重
22,1089937,,338666379,,1976,富山
23,736350,,231213166,,1976,石川
24,735478,,241674893,,1976,福井
25,297883,,96707033,,1976,滋賀
26,3178746,,1093760929,,1976,京都
27,19372007,,6499225931,,1976,大阪
28,5375569,,1729157064,,1976,兵庫
29,790314,,271106837,,1976,奈良
30,1108964,,375922040,,1976,和歌山
31,328516,,108070836,,1976,鳥取
32,228300,,75953278,,1976,島根
33,1434175,,430866933,,1976,岡山
34,2729349,,828780120,,1976,広島
35,884290,,264078898,,1976,山口
36,602064,,200259840,,1976,徳島
37,817856,,293601587,,1976,香川
38,1016638,,306136018,,1976,愛媛
39,397813,,143585995,,1976,高知
40,3043840,,991739551,,1976,福岡
41,209006,,62540571,,1976,佐賀
42,511277,,158126571,,1976,長崎
43,478839,,162665010,,1976,熊本
44,329472,,107750286,,1976,大分
45,257403,,82321930,,1976,宮崎
46,356176,,109230902,,1976,鹿児島
47,132610488,0,44543385645,0,1976,合計
0,1708005,,471675634,,1977,北海道
1,245554,,70470773,,1977,青森
2,191675,,52135798,,1977,岩手
3,703929,,198739827,,1977,宮城
4,341682,,95988086,,1977,秋田
5,336952,,91069384,,1977,山形
6,603163,,162784537,,1977,福島
7,879716,,251548549,,1977,茨城
8,831417,,236629924,,1977,栃木
9,1005077,,271005922,,1977,群馬
10,1593665,,426130000,,1977,埼玉
11,2116888,,582913033,,1977,千葉
12,55868683,,17990112083,,1977,東京
13,4398200,,1239119494,,1977,神奈川
14,1717892,,430160201,,1977,新潟
15,448803,,126634361,,1977,山梨
16,800349,,211214948,,1977,長野
17,46686,,13828669,,1977,沖縄
18,1067202,,299589297,,1977,岐阜
19,2804859,,774164066,,1977,静岡
20,8204475,,2359626359,,1977,愛知
21,1387500,,349307735,,1977,三重
22,1094327,,300120386,,1977,富山
23,703194,,188389887,,1977,石川
24,670261,,191718673,,1977,福井
25,306871,,79609443,,1977,滋賀
26,3093529,,899039690,,1977,京都
27,19831924,,5865237874,,1977,大阪
28,5147667,,1433694067,,1977,兵庫
29,832011,,240734253,,1977,奈良
30,1110125,,303953965,,1977,和歌山
31,298722,,83534208,,1977,鳥取
32,226847,,64180075,,1977,島根
33,1410943,,365395040,,1977,岡山
34,2747640,,724375116,,1977,広島
35,912607,,232265314,,1977,山口
36,626208,,175078910,,1977,徳島
37,810564,,232627619,,1977,香川
38,972239,,250921520,,1977,愛媛
39,401063,,114024611,,1977,高知
40,3078952,,864155995,,1977,福岡
41,213352,,59476697,,1977,佐賀
42,478714,,127297581,,1977,長崎
43,495574,,137672086,,1977,熊本
44,351301,,100046928,,1977,大分
45,269945,,73740971,,1977,宮崎
46,324350,,84906797,,1977,鹿児島
47,133711302,0,39897046386,0,1977,合計
0,2395677,,828474870,,1978,北海道
1,369245,,114986845,,1978,青森
2,320013,,93391906,,1978,岩手
3,981164,,340045699,,1978,宮城
4,480998,,155811482,,1978,秋田
5,520437,,163375748,,1978,山形
6,806749,,261488536,,1978,福島
7,1229665,,418955325,,1978,茨城
8,1141826,,371842319,,1978,栃木
9,1521376,,471049214,,1978,群馬
10,2366730,,715663270,,1978,埼玉
11,3151613,,1012449138,,1978,千葉
12,80915002,,28051865871,,1978,東京
13,6196432,,1987525614,,1978,神奈川
14,2360647,,728254025,,1978,新潟
15,654150,,203715137,,1978,山梨
16,1223645,,360136839,,1978,長野
17,66799,,21642367,,1978,沖縄
18,1393840,,431178847,,1978,岐阜
19,3640545,,1171050809,,1978,静岡
20,11446371,,3602299349,,1978,愛知
21,1750305,,489667616,,1978,三重
22,1436615,,447718715,,1978,富山
23,952756,,299296739,,1978,石川
24,983353,,332358888,,1978,福井
25,476139,,135063857,,1978,滋賀
26,4292310,,1463144608,,1978,京都
27,27669835,,8917040224,,1978,大阪
28,6641701,,2263629234,,1978,兵庫
29,1106880,,357904257,,1978,奈良
30,1501209,,476312767,,1978,和歌山
31,403874,,139906580,,1978,鳥取
32,290353,,97685154,,1978,島根
33,1897477,,605291324,,1978,岡山
34,3711887,,1164070085,,1978,広島
35,1198406,,360986648,,1978,山口
36,838158,,294071427,,1978,徳島
37,1120582,,367035156,,1978,香川
38,1155776,,357990889,,1978,愛媛
39,521856,,178673906,,1978,高知
40,3990188,,1311658870,,1978,福岡
41,277326,,101933629,,1978,佐賀
42,640363,,199332824,,1978,長崎
43,650122,,210501536,,1978,熊本
44,534865,,170629370,,1978,大分
45,384150,,128588719,,1978,宮崎
46,425050,,134595806,,1978,鹿児島
47,188034460,0,62510292038,0,1978,合計
0,2361367,,863061384,,1979,北海道
1,417128,,150488028,,1979,青森
2,320922,,106153723,,1979,岩手
3,972187,,363665226,,1979,宮城
4,476143,,136863528,,1979,秋田
5,568725,,209854955,,1979,山形
6,751463,,280471077,,1979,福島
7,1142564,,422540336,,1979,茨城
8,1045951,,385860269,,1979,栃木
9,1302758,,458005435,,1979,群馬
10,2190243,,740239269,,1979,埼玉
11,3198912,,1154764458,,1979,千葉
12,77427735,,28229882220,,1979,東京
13,5645787,,2023936981,,1979,神奈川
14,2063433,,695532282,,1979,新潟
15,599732,,208533210,,1979,山梨
16,1117005,,381802843,,1979,長野
17,75067,,26031869,,1979,沖縄
18,1335564,,483501043,,1979,岐阜
19,3289477,,1197474046,,1979,静岡
20,10465376,,3668002197,,1979,愛知
21,1554264,,491368026,,1979,三重
22,1355099,,467068141,,1979,富山
23,914528,,338485753,,1979,石川
24,945849,,351645987,,1979,福井
25,415045,,129866252,,1979,滋賀
26,4225158,,1527049485,,1979,京都
27,24417728,,8473406532,,1979,大阪
28,5801845,,2015979078,,1979,兵庫
29,1085263,,370198590,,1979,奈良
30,1369228,,459188850,,1979,和歌山
31,418094,,149324241,,1979,鳥取
32,309841,,120214194,,1979,島根
33,1771002,,609548622,,1979,岡山
34,3477255,,1235155382,,1979,広島
35,1211539,,422107798,,1979,山口
36,820218,,306187864,,1979,徳島
37,947389,,338017322,,1979,香川
38,1000730,,351560764,,1979,愛媛
39,585259,,205351576,,1979,高知
40,3701906,,1345920578,,1979,福岡
41,241054,,89671145,,1979,佐賀
42,635754,,216913853,,1979,長崎
43,679904,,252449438,,1979,熊本
44,526196,,173052567,,1979,大分
45,368374,,129179648,,1979,宮崎
46,418369,,158243635,,1979,鹿児島
47,175964430,0,62913819700,0,1979,合計
0,2052444,※記載なし,795578727,※記載なし,1980,北海道
1,324166,,125299306,,1980,青森
2,249272,,90831428,,1980,岩手
3,784819,,323005880,,1980,宮城
4,285774,,116542955,,1980,秋田
5,467183,,180650890,,1980,山形
6,665248,,274938090,,1980,福島
7,1152846,,407620523,,1980,茨城
8,1033193,,365713236,,1980,栃木
9,1310539,,451364199,,1980,群馬
10,2332749,,812546199,,1980,埼玉
11,3268818,,1161499292,,1980,千葉
12,80462061,,29994171928,,1980,東京
13,5447539,,1933442627,,1980,神奈川
14,2085892,,737574869,,1980,新潟
15,590001,,204649455,,1980,山梨
16,1022910,,372849693,,1980,長野
17,83833,,28000275,,1980,沖縄
18,1366466,,464661392,,1980,岐阜
19,3118541,,1132940784,,1980,静岡
20,10567702,,3622410638,,1980,愛知
21,1595426,,511116192,,1980,三重
22,1366994,,473016998,,1980,富山
23,859247,,325868531,,1980,石川
24,868213,,320391939,,1980,福井
25,410590,,137497506,,1980,滋賀
26,3623981,,1323356476,,1980,京都
27,23933151,,8563943211,,1980,大阪
28,5877966,,2005463770,,1980,兵庫
29,1122349,,386963264,,1980,奈良
30,1319754,,447991274,,1980,和歌山
31,407725,,138382878,,1980,鳥取
32,282917,,103199932,,1980,島根
33,1719443,,585795560,,1980,岡山
34,2984249,,1091620555,,1980,広島
35,1118305,,387595823,,1980,山口
36,741009,,276396905,,1980,徳島
37,898148,,329251894,,1980,香川
38,911310,,337566446,,1980,愛媛
39,561376,,199093335,,1980,高知
40,3653142,,1278241540,,1980,福岡
41,235197,,89660402,,1980,佐賀
42,550531,,190638958,,1980,長崎
43,599435,,223063704,,1980,熊本
44,517182,,179097579,,1980,大分
45,379163,,130339690,,1980,宮崎
46,388789,,146617062,,1980,鹿児島
47,175597588,0,63778463810,0,1980,合計
0,2369903,,1114578825,,1981,北海道
1,386556,,198239195,,1981,青森
2,361751,,172813239,,1981,岩手
3,964655,,522942190,,1981,宮城
4,355521,,174338696,,1981,秋田
5,504772,,238499176,,1981,山形
6,730337,,376264262,,1981,福島
7,1129214,,512681171,,1981,茨城
8,1008842,,452169537,,1981,栃木
9,1245014,,559295690,,1981,群馬
10,2288988,,995680271,,1981,埼玉
11,2992166,,1304389152,,1981,千葉
12,86516960,,40568350741,,1981,東京
13,6082058,,2690640241,,1981,神奈川
14,1945647,,925580079,,1981,新潟
15,554935,,260045667,,1981,山梨
16,1090114,,519920346,,1981,長野
17,88388,,34933634,,1981,沖縄
18,1529732,,689355317,,1981,岐阜
19,3287548,,1565089517,,1981,静岡
20,10897912,,4946948790,,1981,愛知
21,1429256,,610727750,,1981,三重
22,1334981,,628106591,,1981,富山
23,853858,,415695965,,1981,石川
24,794658,,408417338,,1981,福井
25,488834,,219999467,,1981,滋賀
26,3556454,,1752068019,,1981,京都
27,23350258,,11046606055,,1981,大阪
28,5788530,,2692687263,,1981,兵庫
29,1175009,,542715071,,1981,奈良
30,1267924,,589554124,,1981,和歌山
31,457019,,206064685,,1981,鳥取
32,280246,,114206556,,1981,島根
33,1751590,,776631247,,1981,岡山
34,2984276,,1401057715,,1981,広島
35,1044761,,447757673,,1981,山口
36,743096,,382336117,,1981,徳島
37,952885,,455732541,,1981,香川
38,1018791,,495130607,,1981,愛媛
39,598085,,284161353,,1981,高知
40,3690580,,1694428729,,1981,福岡
41,233644,,112167647,,1981,佐賀
42,586347,,268058752,,1981,長崎
43,609393,,287264497,,1981,熊本
44,576981,,268793568,,1981,大分
45,412396,,185187081,,1981,宮崎
46,546249,,245392512,,1981,鹿児島
47,182857114,0,85353704659,0,1981,合計
